event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IF-00302,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-12-26 07:00:00,2017-12-26 08:00:00,2017-12-26 07:00:00,2,89.376,70.122,27.46,,38.5,month cross-fit (other 11 months of 2017),0.6445,1,false_positive,
IF-00303,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-12-27 07:00:00,2017-12-27 08:00:00,2017-12-27 07:00:00,2,86.806,70.122,23.79,,33.4,month cross-fit (other 11 months of 2017),0.6349,1,false_positive,
IF-00304,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-12-28 07:00:00,2017-12-28 07:00:00,2017-12-28 07:00:00,1,85.586,69.188,23.7,,16.4,month cross-fit (other 11 months of 2017),0.6091,1,false_positive,
IF-00305,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest,2017-12-29 07:00:00,2017-12-29 07:00:00,2017-12-29 07:00:00,1,81.561,69.188,17.88,,12.4,month cross-fit (other 11 months of 2017),0.6268,1,false_positive,
IF-00306,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-12-30 06:00:00,2017-12-30 09:00:00,2017-12-30 08:00:00,4,54.979,54.223,1.39,,3.0,month cross-fit (other 11 months of 2017),0.5858,1,false_positive,
IF-00307,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest,2017-12-31 07:00:00,2017-12-31 11:00:00,2017-12-31 09:00:00,5,54.621,53.786,1.55,,4.2,month cross-fit (other 11 months of 2017),0.5866,1,false_positive,
IF-00308,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest,2017-01-02 07:00:00,2017-01-02 08:00:00,2017-01-02 07:00:00,2,207.14,146.428,41.46,,121.4,month cross-fit (other 11 months of 2017),0.6587,1,false_positive,
IF-00309,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-01-07 14:00:00,2017-01-07 21:00:00,2017-01-07 16:00:00,8,126.574,89.83,40.9,,294.0,month cross-fit (other 11 months of 2017),0.631,1,false_positive,
IF-00310,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-01-08 21:00:00,2017-01-09 10:00:00,2017-01-08 23:00:00,14,131.397,83.016,58.28,,677.3,month cross-fit (other 11 months of 2017),0.6783,1,false_positive,
IF-00311,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-01-10 05:00:00,2017-01-10 09:00:00,2017-01-10 07:00:00,5,160.511,116.242,38.08,,221.3,month cross-fit (other 11 months of 2017),0.6839,1,false_positive,
IF-00312,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-01-11 07:00:00,2017-01-11 09:00:00,2017-01-11 09:00:00,3,192.504,141.361,36.18,,153.4,month cross-fit (other 11 months of 2017),0.6607,1,false_positive,
IF-00313,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-01-28 06:00:00,2017-01-28 21:00:00,2017-01-28 08:00:00,16,130.988,90.818,44.23,,642.7,month cross-fit (other 11 months of 2017),0.6376,1,false_positive,
IF-00314,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,baseload_rise,warning,iforest,2017-01-29 21:00:00,2017-01-31 23:00:00,2017-01-29 23:00:00,51,125.683,77.74,61.67,,2445.1,month cross-fit (other 11 months of 2017),0.6992,1,false_positive,
IF-00315,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-02-01 06:00:00,2017-02-01 08:00:00,2017-02-01 08:00:00,3,175.167,127.491,37.4,,143.0,month cross-fit (other 11 months of 2017),0.6758,1,false_positive,
IF-00316,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-02-06 06:00:00,2017-02-06 08:00:00,2017-02-06 08:00:00,3,159.031,127.491,24.74,,94.6,month cross-fit (other 11 months of 2017),0.6366,1,false_positive,
IF-00317,DQ_quality,M1_power,Panther_office_Shauna,power_active_kw,data_loss,warning,dq_gap>=3h,2017-02-14 19:00:00,2017-02-14 23:00:00,2017-02-14 21:00:00,5,,,,,,,,1,natural,
IF-00318,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-03-04 06:00:00,2017-03-04 08:00:00,2017-03-04 08:00:00,3,138.027,89.884,53.56,,144.4,month cross-fit (other 11 months of 2017),0.6357,1,false_positive,
IF-00319,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-03-15 07:00:00,2017-03-15 10:00:00,2017-03-15 09:00:00,4,260.156,137.834,88.75,,489.3,month cross-fit (other 11 months of 2017),0.6819,1,true_positive,SYN-M1-04-01
IF-00320,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-03-16 03:00:00,2017-03-16 10:00:00,2017-03-16 05:00:00,8,141.627,103.036,37.45,,308.7,month cross-fit (other 11 months of 2017),0.6874,1,true_positive,SYN-M1-04-01
IF-00321,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-03-17 06:00:00,2017-03-17 09:00:00,2017-03-17 08:00:00,4,185.336,128.707,44.0,,226.5,month cross-fit (other 11 months of 2017),0.6769,1,false_positive,
IF-00322,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-03-18 06:00:00,2017-03-18 08:00:00,2017-03-18 08:00:00,3,149.362,89.884,66.17,,178.4,month cross-fit (other 11 months of 2017),0.6722,1,false_positive,
IF-00323,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-03-20 07:00:00,2017-03-20 09:00:00,2017-03-20 09:00:00,3,191.17,140.37,36.19,,152.4,month cross-fit (other 11 months of 2017),0.6449,1,false_positive,
IF-00324,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-04-08 07:00:00,2017-04-08 09:00:00,2017-04-08 09:00:00,3,157.564,96.152,63.87,,184.2,month cross-fit (other 11 months of 2017),0.6318,1,false_positive,
IF-00325,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest,2017-05-09 07:00:00,2017-05-09 07:00:00,2017-05-09 07:00:00,1,214.499,146.228,46.69,,68.3,month cross-fit (other 11 months of 2017),0.6421,1,true_positive,SYN-M1-04-03
IF-00326,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-05-09 13:00:00,2017-05-09 18:00:00,2017-05-09 15:00:00,6,171.657,126.341,35.87,,271.9,month cross-fit (other 11 months of 2017),0.5888,1,true_positive,SYN-M1-04-03
IF-00327,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-05-10 07:00:00,2017-05-10 20:00:00,2017-05-10 09:00:00,14,175.849,126.682,38.81,,688.3,month cross-fit (other 11 months of 2017),0.642,1,true_positive,SYN-M1-04-03
IF-00328,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-05-11 06:00:00,2017-05-11 20:00:00,2017-05-11 08:00:00,15,174.118,124.264,40.12,,747.8,month cross-fit (other 11 months of 2017),0.6222,1,true_positive,SYN-M1-04-03
IF-00329,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-05-12 07:00:00,2017-05-12 20:00:00,2017-05-12 09:00:00,14,173.008,125.941,37.37,,564.8,month cross-fit (other 11 months of 2017),0.6325,2,true_positive,SYN-M1-04-03
IF-00330,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-05-13 00:00:00,2017-05-13 02:00:00,2017-05-13 02:00:00,3,98.21,54.944,78.75,,129.8,month cross-fit (other 11 months of 2017),0.5803,1,true_positive,SYN-M1-04-03
IF-00331,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-05-13 06:00:00,2017-05-13 20:00:00,2017-05-13 08:00:00,15,157.916,93.202,69.43,,841.3,month cross-fit (other 11 months of 2017),0.6626,2,true_positive,SYN-M1-04-03
IF-00332,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-05-28 19:00:00,2017-05-28 21:00:00,2017-05-28 21:00:00,3,102.486,75.881,35.06,,79.8,month cross-fit (other 11 months of 2017),0.6151,1,false_positive,
IF-00333,DQ_quality,M1_power,Panther_office_Shauna,power_active_kw,data_loss,warning,dq_gap>=3h,2017-06-06 05:00:00,2017-06-06 17:00:00,2017-06-06 07:00:00,13,,,,,,,,1,true_positive,SYN-M1-04-04
IF-00334,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-06-12 06:00:00,2017-06-12 08:00:00,2017-06-12 08:00:00,3,174.1,127.291,36.77,,140.4,month cross-fit (other 11 months of 2017),0.5919,1,false_positive,
IF-00335,DQ_quality,M1_power,Panther_office_Shauna,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-16 01:00:00,2017-06-16 17:00:00,2017-06-16 04:00:00,17,56.411,,,,,,,1,true_positive,SYN-M1-04-05
IF-00336,DQ_quality,M1_power,Panther_office_Shauna,power_active_kw,data_loss,warning,dq_gap>=3h,2017-06-19 19:00:00,2017-06-20 00:00:00,2017-06-19 21:00:00,6,,,,,,,,1,natural,
IF-00337,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest,2017-10-28 07:00:00,2017-10-28 07:00:00,2017-10-28 07:00:00,1,172.433,97.319,77.18,,75.1,month cross-fit (other 11 months of 2017),0.6415,1,false_positive,
IF-00338,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-10-30 06:00:00,2017-10-30 09:00:00,2017-10-30 08:00:00,4,184.386,129.675,42.19,,218.8,month cross-fit (other 11 months of 2017),0.6873,1,false_positive,
IF-00339,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest,2017-10-31 07:00:00,2017-10-31 07:00:00,2017-10-31 07:00:00,1,200.039,145.028,37.93,,55.0,month cross-fit (other 11 months of 2017),0.6516,1,false_positive,
IF-00340,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest,2017-11-04 07:00:00,2017-11-04 07:00:00,2017-11-04 07:00:00,1,180.835,97.019,86.39,,83.8,month cross-fit (other 11 months of 2017),0.6387,1,false_positive,
IF-00341,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-11-20 06:00:00,2017-11-20 08:00:00,2017-11-20 08:00:00,3,173.9,127.358,36.54,,139.6,month cross-fit (other 11 months of 2017),0.6488,1,false_positive,
IF-00342,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-11-25 00:00:00,2017-11-25 12:00:00,2017-11-25 02:00:00,13,133.641,74.907,78.41,,763.5,month cross-fit (other 11 months of 2017),0.5981,1,false_positive,
IF-00343,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-11-25 18:00:00,2017-11-26 06:00:00,2017-11-25 20:00:00,13,128.917,65.02,98.27,,830.7,month cross-fit (other 11 months of 2017),0.6084,1,false_positive,
IF-00344,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-12-04 06:00:00,2017-12-04 08:00:00,2017-12-04 08:00:00,3,164.832,127.091,29.7,,113.2,month cross-fit (other 11 months of 2017),0.6178,1,false_positive,
IF-00345,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-09 07:00:00,2017-12-09 11:00:00,2017-12-09 09:00:00,5,134.066,93.198,43.85,,204.3,month cross-fit (other 11 months of 2017),0.5981,1,false_positive,
IF-00346,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-09 18:00:00,2017-12-09 22:00:00,2017-12-09 20:00:00,5,134.346,76.215,76.27,,290.7,month cross-fit (other 11 months of 2017),0.6139,1,false_positive,
IF-00347,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-10 21:00:00,2017-12-11 02:00:00,2017-12-10 23:00:00,6,62.679,55.744,12.44,,41.6,month cross-fit (other 11 months of 2017),0.5921,1,false_positive,
IF-00348,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-12-11 05:00:00,2017-12-11 09:00:00,2017-12-11 07:00:00,5,181.835,115.702,57.16,,330.7,month cross-fit (other 11 months of 2017),0.6706,1,false_positive,
IF-00349,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-11 18:00:00,2017-12-12 00:00:00,2017-12-11 20:00:00,7,126.339,75.958,66.33,,352.7,month cross-fit (other 11 months of 2017),0.6427,1,false_positive,
IF-00350,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-12-12 06:00:00,2017-12-12 09:00:00,2017-12-12 08:00:00,4,175.584,128.425,36.72,,188.6,month cross-fit (other 11 months of 2017),0.691,1,false_positive,
IF-00351,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-12-13 06:00:00,2017-12-13 09:00:00,2017-12-13 08:00:00,4,173.533,128.425,35.12,,180.4,month cross-fit (other 11 months of 2017),0.6588,1,false_positive,
IF-00352,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-13 18:00:00,2017-12-13 23:00:00,2017-12-13 20:00:00,6,135.793,79.315,71.21,,338.9,month cross-fit (other 11 months of 2017),0.6214,1,false_positive,
IF-00353,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest,2017-12-14 06:00:00,2017-12-14 09:00:00,2017-12-14 08:00:00,4,168.433,128.425,31.15,,160.0,month cross-fit (other 11 months of 2017),0.6418,1,false_positive,
IF-00354,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-16 06:00:00,2017-12-16 08:00:00,2017-12-16 08:00:00,3,136.693,87.35,56.49,,148.0,month cross-fit (other 11 months of 2017),0.6248,1,false_positive,
IF-00355,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-23 06:00:00,2017-12-23 09:00:00,2017-12-23 08:00:00,4,126.524,88.667,42.7,,151.4,month cross-fit (other 11 months of 2017),0.6197,1,false_positive,
IF-00356,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,baseload_rise,warning,iforest,2017-12-29 17:00:00,2017-12-31 14:00:00,2017-12-29 19:00:00,46,137.418,78.937,74.09,,2690.1,month cross-fit (other 11 months of 2017),0.6514,1,false_positive,
IF-00357,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest,2017-12-31 17:00:00,2017-12-31 23:00:00,2017-12-31 19:00:00,7,132.426,76.572,72.94,,391.0,month cross-fit (other 11 months of 2017),0.626,1,false_positive,
IF-00358,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-01-05 05:00:00,2017-01-05 19:00:00,2017-01-05 07:00:00,15,,,,,,,,1,natural,
IF-00359,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-01-18 04:00:00,2017-01-18 06:00:00,2017-01-18 06:00:00,3,,,,,,,,1,natural,
IF-00360,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-01-31 04:00:00,2017-01-31 06:00:00,2017-01-31 06:00:00,3,,,,,,,,1,natural,
IF-00361,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-09 01:00:00,2017-02-09 06:00:00,2017-02-09 03:00:00,6,,,,,,,,1,natural,
IF-00362,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-12 02:00:00,2017-02-12 09:00:00,2017-02-12 04:00:00,8,,,,,0.0,,,2,natural,
IF-00363,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-12 14:00:00,2017-02-13 06:00:00,2017-02-12 16:00:00,17,,,,,0.0,,,2,natural,
IF-00364,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-16 01:00:00,2017-02-16 06:00:00,2017-02-16 03:00:00,6,,,,,,,,1,natural,
IF-00365,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-17 03:00:00,2017-02-17 06:00:00,2017-02-17 05:00:00,4,,,,,,,,1,natural,
IF-00366,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-02-18 20:00:00,2017-02-19 10:00:00,2017-02-18 22:00:00,15,,,,,,,,1,natural,
IF-00367,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-03-04 10:00:00,2017-03-04 12:00:00,2017-03-04 12:00:00,3,,,,,,,,1,natural,
IF-00368,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-03-12 03:00:00,2017-03-12 03:00:00,2017-03-12 03:00:00,1,2110.11,0.056,3767953.57,,2110.1,month cross-fit (other 11 months of 2017),0.6995,1,false_positive,
IF-00369,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,data_loss,warning,dq_gap>=3h,2017-04-16 17:00:00,2017-04-17 18:00:00,2017-04-16 19:00:00,26,,,,,,,,1,true_positive,SYN-M2-04-02
IF-00370,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,iforest,2017-04-22 20:00:00,2017-04-23 00:00:00,2017-04-22 22:00:00,5,37.206,0.046,80782.61,,185.8,month cross-fit (other 11 months of 2017),0.6175,1,false_positive,
IF-00371,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,iforest,2017-04-29 07:00:00,2017-04-29 21:00:00,2017-04-29 09:00:00,15,94.13,0.108,87057.41,,1410.3,month cross-fit (other 11 months of 2017),0.6334,1,false_positive,
IF-00372,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,iforest,2017-05-01 12:00:00,2017-05-01 22:00:00,2017-05-01 14:00:00,11,97.258,0.323,30010.84,,1066.3,month cross-fit (other 11 months of 2017),0.6245,1,false_positive,
IF-00373,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-05-18 10:00:00,2017-05-18 12:00:00,2017-05-18 12:00:00,3,156.74,22.706,590.3,,402.1,month cross-fit (other 11 months of 2017),0.5713,1,false_positive,
IF-00374,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-05-18 16:00:00,2017-05-18 18:00:00,2017-05-18 18:00:00,3,104.849,16.463,536.88,,265.2,month cross-fit (other 11 months of 2017),0.5805,1,false_positive,
IF-00375,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-05-19 05:00:00,2017-05-19 21:00:00,2017-05-19 08:00:00,17,0.007,,,,,,,1,true_positive,SYN-M2-04-04
IF-00376,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-12 07:00:00,2017-06-12 21:00:00,2017-06-12 09:00:00,15,148.836,14.563,922.01,,2014.1,month cross-fit (other 11 months of 2017),0.6616,1,false_positive,
IF-00377,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-13 07:00:00,2017-06-13 15:00:00,2017-06-13 09:00:00,9,185.232,17.663,948.7,,1508.1,month cross-fit (other 11 months of 2017),0.6903,1,false_positive,
IF-00378,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-14 07:00:00,2017-06-14 12:00:00,2017-06-14 09:00:00,6,182.967,16.092,1037.01,,1001.3,month cross-fit (other 11 months of 2017),0.6776,1,false_positive,
IF-00379,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-19 07:00:00,2017-06-19 21:00:00,2017-06-19 09:00:00,15,154.427,14.563,960.41,,2098.0,month cross-fit (other 11 months of 2017),0.6739,1,false_positive,
IF-00380,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,off_hours_run,warning,iforest,2017-06-20 04:00:00,2017-06-20 09:00:00,2017-06-20 06:00:00,6,81.609,8.293,884.07,,439.9,month cross-fit (other 11 months of 2017),0.6621,1,false_positive,
IF-00381,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-23 07:00:00,2017-06-23 18:00:00,2017-06-23 09:00:00,12,157.093,16.993,824.46,,1681.2,month cross-fit (other 11 months of 2017),0.6621,1,false_positive,
IF-00382,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-06-27 21:00:00,2017-06-27 22:00:00,2017-06-27 21:00:00,2,118.564,0.981,11986.03,,235.2,month cross-fit (other 11 months of 2017),0.6841,1,true_positive,SYN-M2-04-05
IF-00383,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-06-30 16:00:00,2017-06-30 18:00:00,2017-06-30 18:00:00,3,111.278,14.982,642.74,,288.9,month cross-fit (other 11 months of 2017),0.6025,1,false_positive,
IF-00384,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-03 07:00:00,2017-07-03 21:00:00,2017-07-03 09:00:00,15,148.761,14.102,954.89,,2019.9,month cross-fit (other 11 months of 2017),0.6862,1,true_positive,SYN-M2-04-06
IF-00385,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-05 07:00:00,2017-07-05 09:00:00,2017-07-05 09:00:00,3,183.185,16.156,1033.85,,501.1,month cross-fit (other 11 months of 2017),0.6727,1,false_positive,
IF-00386,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-07-06 07:00:00,2017-07-06 08:00:00,2017-07-06 07:00:00,2,149.655,17.711,744.98,,263.9,month cross-fit (other 11 months of 2017),0.668,1,false_positive,
IF-00387,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-07-07 07:00:00,2017-07-07 08:00:00,2017-07-07 07:00:00,2,152.765,17.711,762.54,,270.1,month cross-fit (other 11 months of 2017),0.6662,1,false_positive,
IF-00388,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-07 16:00:00,2017-07-07 18:00:00,2017-07-07 18:00:00,3,89.601,14.183,531.75,,226.3,month cross-fit (other 11 months of 2017),0.6074,1,false_positive,
IF-00389,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-07-10 07:00:00,2017-07-10 08:00:00,2017-07-10 07:00:00,2,148.657,17.711,739.35,,261.9,month cross-fit (other 11 months of 2017),0.6513,1,false_positive,
IF-00390,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-10 16:00:00,2017-07-10 18:00:00,2017-07-10 18:00:00,3,108.154,14.183,662.56,,281.9,month cross-fit (other 11 months of 2017),0.6266,1,false_positive,
IF-00391,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-11 07:00:00,2017-07-11 21:00:00,2017-07-11 09:00:00,15,127.809,13.17,870.45,,1490.3,month cross-fit (other 11 months of 2017),0.6851,2,false_positive,
IF-00392,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-12 07:00:00,2017-07-12 21:00:00,2017-07-12 09:00:00,15,129.976,14.102,821.68,,1738.1,month cross-fit (other 11 months of 2017),0.6904,1,false_positive,
IF-00393,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-13 07:00:00,2017-07-13 21:00:00,2017-07-13 09:00:00,15,140.998,14.102,899.84,,1903.4,month cross-fit (other 11 months of 2017),0.7017,1,false_positive,
IF-00394,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-14 07:00:00,2017-07-14 10:00:00,2017-07-14 09:00:00,4,151.43,15.35,886.51,,544.3,month cross-fit (other 11 months of 2017),0.6875,1,false_positive,
IF-00395,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-17 07:00:00,2017-07-17 21:00:00,2017-07-17 09:00:00,15,139.671,13.17,960.52,,1644.5,month cross-fit (other 11 months of 2017),0.6704,2,false_positive,
IF-00396,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-18 07:00:00,2017-07-18 21:00:00,2017-07-18 09:00:00,15,139.412,14.102,888.6,,1879.6,month cross-fit (other 11 months of 2017),0.6907,1,false_positive,
IF-00397,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-19 07:00:00,2017-07-19 21:00:00,2017-07-19 09:00:00,15,132.856,14.102,842.11,,1781.3,month cross-fit (other 11 months of 2017),0.7002,1,false_positive,
IF-00398,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-20 07:00:00,2017-07-20 21:00:00,2017-07-20 09:00:00,15,147.269,14.102,944.31,,1997.5,month cross-fit (other 11 months of 2017),0.6989,1,false_positive,
IF-00399,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-21 07:00:00,2017-07-21 15:00:00,2017-07-21 09:00:00,9,180.23,17.175,949.37,,1467.5,month cross-fit (other 11 months of 2017),0.7011,1,false_positive,
IF-00400,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-07-24 07:00:00,2017-07-24 10:00:00,2017-07-24 09:00:00,4,192.54,15.35,1154.33,,708.8,month cross-fit (other 11 months of 2017),0.6766,1,false_positive,
IF-00401,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-07-25 07:00:00,2017-07-25 08:00:00,2017-07-25 07:00:00,2,123.437,17.711,596.95,,211.5,month cross-fit (other 11 months of 2017),0.6584,1,false_positive,
IF-00402,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,spike,warning,iforest,2017-07-28 07:00:00,2017-07-28 07:00:00,2017-07-28 07:00:00,1,117.322,18.378,538.38,,98.9,month cross-fit (other 11 months of 2017),0.6434,1,false_positive,
IF-00403,DQ_quality,M2_cooling,Peacock_office_Julian,cooling_kw,stuck_sensor,warning,dq_flatline>=4h,2017-08-01 08:00:00,2017-08-01 11:00:00,2017-08-01 11:00:00,4,129.755,,,,,,,1,natural,
IF-00404,A_consumption,M2_cooling,Peacock_office_Julian,cooling_kw,high_consumption,warning,iforest,2017-08-02 07:00:00,2017-08-02 18:00:00,2017-08-02 09:00:00,12,130.627,15.723,730.79,,1149.0,month cross-fit (other 11 months of 2017),0.6354,2,natural,
